JavaScript Format: frappe.query_reports['REPORTNAME'] = {},JavaScript的格式：frappe.query_reports [&#39;REPORTNAME&#39;] = {},
Javascript,Javascript,
Javascript is disabled on your browser,您的浏览器禁用了Javascript,
Jinja,Jinja,
Job Info,任务信息,
Job Name,任务名,
Job Status,任务状态,
Jump to field,定位到字段,
Kanban,看板,
Kanban Board,看板,
Kanban Board Column,看板列,
Kanban Board Name,看板名稱,
Keep track of all update feeds,跟踪所有更新提要,
Keeps track of all communications,跟踪所有通信,
Key,關鍵,
Keyboard Shortcuts,键盘快捷键,
Knowledge Base,知識庫,
Knowledge Base Contributor,知識庫貢獻者,
Knowledge Base Editor,知識庫編輯器,
LDAP Email Field,LDAP電子郵件字段,
LDAP First Name Field,LDAP名現場,
LDAP Group,LDAP组,
LDAP Group Field,LDAP组字段,
LDAP Group Mapping,LDAP组映射,
LDAP Group Mappings,LDAP组映射,
LDAP Last Name Field,LDAP姓氏字段,
LDAP Middle Name Field,LDAP中间名字段,
LDAP Mobile Field,LDAP移动字段,
LDAP Not Installed,LDAP未安裝,
LDAP Phone Field,LDAP电话字段,
LDAP Search String,LDAP搜索字符串,
LDAP Security,LDAP安全性,
LDAP Server Url,LDAP服務器URL,
LDAP Settings,LDAP設置,
LDAP User Creation and Mapping,LDAP用户创建和映射,
LDAP Username Field,LDAP用戶名字段,
LDAP is not enabled.,LDAP未启用。,
Label,標籤,
Label Help,標籤說明,
Label and Type,標籤和類型,
Label is mandatory,標籤是強制性的,
Landing Page,著陸頁,
Landscape,横向打印,
Language,語言,
Language Code,語言代碼,
Language Name,語言名稱,
Last,最后一页,
Last Active,最後活動,
Last Backup On,上次备份,
Last Execution,最后执行,
Last Heartbeat,上一次心跳,
Last IP,最後一個IP,
Last Known Versions,最後已知版本,
Last Login,上次登錄,
Last Modified Date,上次修改日期,
Last Modified On,上次修改,
Last Month,上个月,
Last Name,姓,
Last Password Reset Date,上次密码重置日期,
Last Point Allocation Date,最后一次能量点分派日期,
Last Quarter,上季度,
Last Sync On,上次同步開啟,
Last Synced On,最后同步,
Last Updated By,最後更新人,
Last Updated On,最後更新日期：,
Last User,最后用户,
Last Week,上周,
Last Year,去年,
Last synced {0},上次同步{0},
Lead Conversion Time,線索轉換時間,
Leaderboard,管理者看板,
Leave blank to repeat always,保持空白以保持重複,
Leave this conversation,離開這個談話,
Ledger,分類帳,
Left,左,
Left Bottom,左侧底部,
Left Center,左侧中间,
Left this conversation,離開了這個談話,
Legal,法律,
Length,長短,
Length of {0} should be between 1 and 1000,的{0}長度應介於1和1000之間,
Less,减,
Let's Get Started,让我们开始吧,
Let's avoid repeated words and characters,讓我們避免重複的字和字符,
Let's set up your account,设置账号,
Let's take you back to onboarding,让我们回到入门,
Letter,信,
Letter Head,信頭,
Letter Head Based On,表头资料源,
Letter Head Image,表头图像,
Letter Head Name,信頭名,
Letter Head in HTML,信頭中的HTML,
Level,級別,
"Level 0 is for document level permissions, higher levels for field level permissions.",级别0为单据级权限，大于0为字段级权限。,
Level Name,级别名称,
Library,库,
License,執照,
Light,浅色,
Light Color,浅色,
Like,包含,
Liked,喜歡,
Liked By,喜歡通過,
Likes,喜歡,
Limit,最大数量,
Limit Number of DB Backups,限制數據庫備份數量,
Line,线图,
Link,鏈接,
Link Cards,快速访问卡,
Link Details,链接详情,
Link DocType,連接 DocType,
Link Document Type,源单据类型,
Link Expired,鏈接已過期,
Link Fieldname,链接字段名,
Link Name,鏈接名稱,
Link Title,鏈接標題,
Link To,链接至,
Link Type,链接类型,
"Link that is the website home page. Standard Links (home, login, products, blog, about, contact)",指向网站主页的链接。通常包括一些标准使用入口(登录，产品，博客，关于，联系人),
Link to the page you want to open. Leave blank if you want to make it a group parent.,鏈接到你想打開的頁面。如果你想使之成為集團母公司留空。,
Linked,鏈接,
Linked Documents,关联单据,
Linked With,連結到,
Linked with {0},與{0}關聯,
Links,鏈接,
List,名單,
List / Search Settings,列表 / 搜索设置,
List Filter,列表過濾器,
List Settings,清单设定,
List View,列表视图,
List View Settings,列表視圖設置,
List a document type,列出的文件類型,
"List as [{""label"": _(""Jobs""), ""route"":""jobs""}]",名單[{“標籤”：_（“作業”），“路線”：“工作”}],
List of patches executed,執行補丁列表,
Load Balancing,均衡分派,
Load More,装载更多,
Loading,載入中,
Loading Filters...,正在加载过滤器...,
Loading import file...,加载上传文件...,
Loading...,載入中...,
Location,地点,
Log,日誌,
Log Data,日志数据,
Log Setting User,日志设置用户,
Log Settings,日志设定,
Log in to access this page.,请登录后访问该网页,
Log out,退出系统,
Logged Out,登出,
Login,登入,
Login After,登錄後,
Login Before,登錄前,
Login Id is required,登錄ID是必需的,
Login Page,登录页,
Login Required,需要登錄,
Login Verification Code from {},登錄驗證碼從{},
Login and view in Browser,在瀏覽器中登錄和查看,
Login not allowed at this time,在這個時候不允許登錄,
"Login session expired, refresh page to retry",登錄會話過期，刷新頁面重試,
Login to comment,登錄發表評論,
Login token required,需要登錄令牌,
Login with Email Link,通过邮箱链接登录,
Login with LDAP,與LDAP登錄,
Login with email link,启用邮件中链接登录,
Login with email link expiry (in minutes),邮箱链接登录过期时间（分钟）,
Logo Width,徽标宽度,
Logout,登出,
Logout All Sessions,注销所有会话,
Logout All Sessions on Password Reset,密码重置时自动登出所有当前连接,
Logout From All Devices After Changing Password,变更密码后登出所有设备,
Logs to Clear,待清除日志,
Long Text,長文本,
Looks like you didn't change the value,看起来您没有更改值,
Looks like you haven’t received any notifications.,还没有收到任何通知哦~,
Low,低,
Main Section,主區塊,
Main Section (HTML),主要部分（HTML）,
Main Section (Markdown),主要部分（降价）,
Maintenance Manager,維護經理,
Maintenance User,維護用戶,
"Make ""name"" searchable in Global Search",讓“名”在全球的搜索搜索,
Make Attachments Public by Default,上传文件默认设为公开,
Make sure to configure a Social Login Key before disabling to prevent lockout,请确保先配置好社交登录码以防登出后被锁,
Make use of longer keyboard patterns,利用較長的鍵盤模式,
Make {0},新建{0},
Makes the page public,公开页面,
Manage third party apps,管理第三方应用,
Manage your apps,管理应用,
Mandatory,強制性,
Mandatory Depends On,是否必填先决条件,
Mandatory Depends On (JS),必填先决条件(JS),
Mandatory Information missing:,強制性信息丟失：,
Mandatory field: set role for,必須填寫：用於設置角色,
Mandatory field: {0},強制字段：{0},
"Mandatory fields required in table {0}, Row {1}",在表{0}需要強制字段，行{1},
Mandatory fields required in {0},{0}中有必填字段,
Mandatory:,強制性：,
Map Columns,编辑字段对照关系,
Map columns from {0} to fields in {1},将列从{0}映射到{1}中的字段,
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,将路线参数映射到表单变量中。示例<code>/project/&lt;name&gt;</code>,
Mapping column {0} to field {1},将列{0}映射到字段{1},
Margin Bottom,底边距,
Margin Left,左边距,
Margin Right,右边距,
Margin Top,顶边距,
Mark as Read,標記為已讀,
Mark as Spam,標記為垃圾郵件,
Mark as Unread,標記為未讀,
Markdown,Markdown,
Markdown Editor,富文本编辑器,
Marked As Spam,標記為垃圾郵件,
Marketing Campaign,营销活动,
Max 500 records at a time,最大500條記錄在一個時間,
Max Attachment Size (in MB),最大附件大小（MB）,
Max Attachments,最大附件数量,
Max File Size (MB),最大文件大小(MB),
Max Height,最大高度,
Max Length,最長長度,
Max Value,最大值,
Max auto email report per user,每用户最自动邮件发送报表数,
Max width for type Currency is 100px in row {0},{0}列內的貨幣類型的最大寬度為100px,
Maximum,最大值,
Maximum Number of Fields,最大字段数,
Maximum Points,最高积分,
Maximum {0} rows allowed,最多允許{0}列,
Me,我,
"Meaning of Submit, Cancel, Amend",的含義提交，取消，修改,
Medium,中,
Meeting,會議,
Mention,提到,
Mentions,提及,
Menu,選單,
Merge with existing,合併與現有的,
Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,合併是唯一可能的組到組或葉節點到葉節點,
Message,訊息,
Message (HTML),讯息（HTML）,
Message (Markdown),讯息（降价）,
Message Examples,訊息範例,
Message ID,消息ID,
Message Parameter,訊息參數,
Message clipped,邮件被剪辑,
Message from server: {0},来自服务器的消息：{0},
Message not setup,消息未設置,
Message-id,郵件ID,
Messages,訊息,
Meta Description,元数据描述,
Meta Image,元数据图片,
Meta Tags,元标记,
Meta Title,元标题,
Meta title for SEO,SEO的元标题,
Method,方法,
Mid Center,正中,
Middle Name,中間名字,
Milestone,里程碑,
Milestone Tracker,里程碑跟踪器,
Minimum,最小值,
Minimum Password Score,最低密碼分數,
Missing Fields,丟失的字段,
Missing Filters Required,请维护过滤条件,
Missing Values Required,遺漏必須值,
Mobile,移動,
Mobile No,手機號碼,
Modified By,修改者,
Module,模組,
Module (for export),模块(用于导出),
Module Def,模組定義,
Module Name,模塊名稱,
Module Onboarding,模块初始化,
Module Profile,模块集合,
Module Profile Name,模块集合名称,
Module to Export,模塊導出,
Modules,模塊,
Modules HTML,HTML模塊,
Monday,星期一,
Monospace,等寬,
Month,月,
Monthly,每月一次,
Monthly Long,每月长,
Monthly Rank,月度排名,
More,更多,
More Information,更多訊息,
More articles on {0},更多的文章{0},
More content for the bottom of the page.,更多的內容的頁面的底部。,
Most Used,最常用,
Move,移动,
Move To,移到,
Move To Trash,移到廢紙簍,
Move to Row Number,移至行号,
Multiple root nodes not allowed.,不允許多個根節點。,
Multiplier Field,系数栏位,
Must be a publicly accessible Google Sheets URL,必须是可公开访问的Google表格网址,
"Must be of type ""Attach Image""",類型必須為“附加圖片”,
Must have report permission to access this report.,必須具有報告權限訪問此報告。,
Must specify a Query to run,必須指定一個欲執行查詢,
Mute Sounds,關閉聲音,
My Account,我的帳戶,
My Device,我的设备,
My Profile,我的,
My Settings,我的設定,
MyISAM,MyISAM數據,
Name,名稱,
Name cannot contain special characters like {0},名称不能包含特殊字符，如{0},
Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,你想這個字段鏈接到該文檔類型（DOCTYPE）下的名稱。如客戶,
Name of the new Print Format,新列印格式的名稱,
Name of {0} cannot be {1},{0}的名稱不能為{1},
Names and surnames by themselves are easy to guess.,自己名字和姓氏很容易被猜到。,
Naming,编号规则,
Naming Rule,编号规则,
Naming Series,单据编号模板,
Naming Series mandatory,命名系列強制性,
Navbar,导航栏,
Navbar Item,导航栏项目,
Navbar Settings,导航栏设置,
Navbar Template,导航栏模板,
Navbar Template Values,导航栏模板值,
Navigate Home,导航到主页,
Navigate list down,向下导航列表,Description of a list view shortcut
